OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1770,2,1554.589099,284.036255,302.005371,17.969116,293.020813,8.984558,586.041626
1771,2,1554.589099,326.888672,329.743561,2.854889,328.316116,1.427444,656.632233
1772,2,1554.589099,18.434948,45,26.565052,31.717474,13.282526,63.434948
1773,2,1554.589099,165.96376,168.690063,2.726303,167.326912,1.363152,334.653824
1774,1,777.294549,7.594643,7.594643,0,7.594643,0,7.594643
1775,2,1554.589099,181.84761,183.57634,1.728729,182.711975,0.864365,365.42395
1776,2,1554.589099,268.451843,270,1.548157,269.225922,0.774078,538.451843
1777,1,777.294549,260.537689,260.537689,0,260.537689,0,260.537689
1778,1,777.294549,117.474434,117.474434,0,117.474434,0,117.474434
1779,2,1554.589099,264.805573,275.906128,11.100555,270.35585,5.550278,540.7117
1780,1,777.294549,266.633545,266.633545,0,266.633545,0,266.633545
1781,2,1554.589099,56.309933,341.565063,285.255131,198.937498,142.627565,397.874996
1782,2,1554.589099,116.565048,124.99202,8.426971,120.778534,4.213486,241.557068
1783,2,1554.589099,265.601288,285.945404,20.344116,275.773346,10.172058,551.546692
1784,2,1554.589099,26.56505,32.471191,5.906141,29.518121,2.953071,59.036242
1785,1,777.294549,293.875275,293.875275,0,293.875275,0,293.875275
1786,2,1554.589099,257.949219,268.754639,10.80542,263.351929,5.40271,526.703857
1787,2,1554.589099,317.202606,340.346161,23.143555,328.774384,11.571777,657.548767
1788,1,777.294549,281.309937,281.309937,0,281.309937,0,281.309937
1789,1,777.294549,310.236359,310.236359,0,310.236359,0,310.236359
1790,2,1554.589099,219.289413,236.309937,17.020523,227.799675,8.510262,455.59935
1791,1,777.294549,225,225,0,225,0,225
1792,1,777.294549,315,315,0,315,0,315
1793,2,1554.589099,-1,95.194427,96.194427,47.097214,48.097214,94.194427
1794,1,777.294549,305.537689,305.537689,0,305.537689,0,305.537689
1795,1,777.294549,210.96376,210.96376,0,210.96376,0,210.96376
1796,1,777.294549,289.932526,289.932526,0,289.932526,0,289.932526
1797,2,1554.589099,135,164.744888,29.744888,149.872444,14.872444,299.744888
1798,2,1554.589099,270,278.130096,8.130096,274.065048,4.065048,548.130096
1799,2,1554.589099,116.565048,191.309937,74.744888,153.937492,37.372444,307.874985
1800,2,1554.589099,290.772247,304.992004,14.219757,297.882126,7.109879,595.764252
1801,1,777.294549,180,180,0,180,0,180
1802,2,1554.589099,36.869896,45,8.130104,40.934948,4.065052,81.869896
1803,2,1554.589099,271.847595,274.085602,2.238007,272.966599,1.119003,545.933197
1804,1,777.294549,171.326828,171.326828,0,171.326828,0,171.326828
1805,1,777.294549,252.758545,252.758545,0,252.758545,0,252.758545
1806,1,777.294549,351.869904,351.869904,0,351.869904,0,351.869904
1807,1,777.294549,323.746155,323.746155,0,323.746155,0,323.746155
1808,2,1554.589099,265.364532,273.366455,8.001923,269.365494,4.000961,538.730988
1809,2,1554.589099,69.775139,74.981636,5.206497,72.378387,2.603249,144.756775
1810,1,777.294549,321.519806,321.519806,0,321.519806,0,321.519806
1811,2,1554.589099,210.256439,228.57634,18.319901,219.416389,9.15995,438.832779
1812,1,777.294549,180,180,0,180,0,180
1813,1,777.294549,90,90,0,90,0,90
1814,1,777.294549,225,225,0,225,0,225
1815,2,1554.589099,81.869896,186.340195,104.470299,134.105045,52.235149,268.210091
1816,2,1554.589099,138.57634,145.784302,7.207962,142.180321,3.603981,284.360641
1817,1,777.294549,143.130096,143.130096,0,143.130096,0,143.130096
1818,1,777.294549,68.198593,68.198593,0,68.198593,0,68.198593
1819,1,777.294549,202.833649,202.833649,0,202.833649,0,202.833649
1820,2,1554.589099,207.072083,210.068588,2.996506,208.570335,1.498253,417.140671
1821,1,777.294549,191.093719,191.093719,0,191.093719,0,191.093719
1822,1,777.294549,31.373005,31.373005,0,31.373005,0,31.373005
1823,2,1554.589099,255.068588,275.194427,20.125839,265.131508,10.06292,530.263016
1824,2,1554.589099,275.599335,280.922791,5.323456,278.261063,2.661728,556.522125
1825,1,777.294549,351.869904,351.869904,0,351.869904,0,351.869904
1826,1,777.294549,258.690063,258.690063,0,258.690063,0,258.690063
1827,2,1554.589099,128.659805,139.573929,10.914124,134.116867,5.457062,268.233734
1828,2,1554.589099,30.963757,300.068573,269.104816,165.516165,134.552408,331.03233
1829,2,1554.589099,83.659805,85.236359,1.576553,84.448082,0.788277,168.896164
1830,2,1554.589099,319.398712,321.340179,1.941467,320.369446,0.970734,640.738892
1831,2,1554.589099,206.565048,208.739792,2.174744,207.65242,1.087372,415.30484
1832,1,777.294549,80.394798,80.394798,0,80.394798,0,80.394798
1833,1,777.294549,228.57634,228.57634,0,228.57634,0,228.57634
1834,1,777.294549,208.300751,208.300751,0,208.300751,0,208.300751
1835,2,1554.589099,90,146.309937,56.309937,118.154968,28.154968,236.309937
1836,2,1554.589099,318.576324,353.157227,34.580902,335.866776,17.290451,671.733551
1837,1,777.294549,281.309937,281.309937,0,281.309937,0,281.309937
1838,1,777.294549,159.443954,159.443954,0,159.443954,0,159.443954
1839,2,1554.589099,226.548157,274.085602,47.537445,250.316879,23.768723,500.633759
1840,2,1554.589099,66.317909,72.979477,6.661568,69.648693,3.330784,139.297386
1841,2,1554.589099,-1,18.434948,19.434948,8.717474,9.717474,17.434948
1842,1,777.294549,196.525803,196.525803,0,196.525803,0,196.525803
1843,2,1554.589099,24.145542,46.974934,22.829391,35.560238,11.414696,71.120476
1844,2,1554.589099,170.537674,186.340195,15.802521,178.438934,7.90126,356.877869
1845,2,1554.589099,278.130096,317.726318,39.596222,297.928207,19.798111,595.856415
1846,1,777.294549,278.130096,278.130096,0,278.130096,0,278.130096
1847,2,1554.589099,188.972626,192.264771,3.292145,190.618698,1.646072,381.237396
1848,1,777.294549,318.366455,318.366455,0,318.366455,0,318.366455
1849,2,1554.589099,226.468796,246.476791,20.007996,236.472794,10.003998,472.945587
1850,2,1554.589099,123.690071,270,146.309929,196.845036,73.154964,393.690071
1851,2,1554.589099,319.763641,329.62088,9.857239,324.692261,4.928619,649.384521
1852,1,777.294549,199.983109,199.983109,0,199.983109,0,199.983109
1853,1,777.294549,270,270,0,270,0,270
1854,1,777.294549,249.443954,249.443954,0,249.443954,0,249.443954
1855,2,1554.589099,255.96376,278.130096,22.166336,267.046928,11.083168,534.093857
1856,2,1554.589099,102.724358,113.198593,10.474236,107.961475,5.237118,215.922951
1857,2,1554.589099,-1,-1,0,-1,0,-2
1858,1,777.294549,210.37912,210.37912,0,210.37912,0,210.37912
1859,2,1554.589099,225,285.945404,60.945404,255.472702,30.472702,510.945404
1860,1,777.294549,135,135,0,135,0,135
1861,1,777.294549,59.036243,59.036243,0,59.036243,0,59.036243
1862,2,1554.589099,225,248.962494,23.962494,236.981247,11.981247,473.962494
1863,2,1554.589099,71.565048,86.633537,15.068489,79.099293,7.534245,158.198586
1864,2,1554.589099,70.641006,72.474434,1.833427,71.55772,0.916714,143.11544
1865,1,777.294549,234.462326,234.462326,0,234.462326,0,234.462326
1866,1,777.294549,108.434952,108.434952,0,108.434952,0,108.434952
1867,2,1554.589099,85.601295,110.556046,24.95475,98.078671,12.477375,196.157341
1868,1,777.294549,181.97493,181.97493,0,181.97493,0,181.97493
1869,1,777.294549,146.309937,146.309937,0,146.309937,0,146.309937
1870,2,1554.589099,236.309937,237.094757,0.784821,236.702347,0.39241,473.404694
1871,1,777.294549,275.710602,275.710602,0,275.710602,0,275.710602
1872,2,1554.589099,338.962494,345.963745,7.001251,342.46312,3.500626,684.926239
1874,2,1554.589099,241.587341,248.198593,6.611252,244.892967,3.305626,489.785934
1875,2,1554.589099,315,330.255127,15.255127,322.627563,7.627563,645.255127
1876,1,777.294549,33.690067,33.690067,0,33.690067,0,33.690067
1877,1,777.294549,168.231705,168.231705,0,168.231705,0,168.231705
1878,2,1554.589099,176.633545,180,3.366455,178.316772,1.683228,356.633545
1879,2,1554.589099,180,225,45,202.5,22.5,405
1880,1,777.294549,43.090847,43.090847,0,43.090847,0,43.090847
1881,2,1554.589099,266.185913,280.007965,13.822052,273.096939,6.911026,546.193878
1882,1,777.294549,168.690063,168.690063,0,168.690063,0,168.690063
1883,1,777.294549,337.619873,337.619873,0,337.619873,0,337.619873
1884,2,1554.589099,135,146.309937,11.309937,140.654968,5.654968,281.309937
1885,1,777.294549,341.565063,341.565063,0,341.565063,0,341.565063
1886,2,1554.589099,332.102722,347.005371,14.902649,339.554047,7.451324,679.108093
1887,1,777.294549,145.30484,145.30484,0,145.30484,0,145.30484
1888,1,777.294549,261.869904,261.869904,0,261.869904,0,261.869904
1889,1,777.294549,155.136307,155.136307,0,155.136307,0,155.136307
1890,1,777.294549,187.765167,187.765167,0,187.765167,0,187.765167
1891,1,777.294549,55.154266,55.154266,0,55.154266,0,55.154266
1892,2,1554.589099,198.434952,203.198593,4.763641,200.816772,2.381821,401.633545
1893,1,777.294549,219.075424,219.075424,0,219.075424,0,219.075424
1894,2,1554.589099,164.054611,164.744888,0.690277,164.39975,0.345139,328.7995
1895,2,1554.589099,186.340195,278.130096,91.789902,232.235146,45.894951,464.470291
1896,1,777.294549,186.340195,186.340195,0,186.340195,0,186.340195
1897,2,1554.589099,171.869904,191.309937,19.440033,181.58992,9.720016,363.17984
1898,2,1554.589099,322.125031,351.027374,28.902344,336.576202,14.451172,673.152405
1899,2,1554.589099,213.690063,248.198593,34.50853,230.944328,17.254265,461.888657
1900,2,1554.589099,135,143.130096,8.130096,139.065048,4.065048,278.130096
1901,2,1554.589099,0,0,0,0,0,0
1902,2,1554.589099,36.469234,48.366459,11.897224,42.417847,5.948612,84.835693
1903,1,777.294549,245.556046,245.556046,0,245.556046,0,245.556046
1904,2,1554.589099,5.710592,356.185913,350.475321,180.948253,175.23766,361.896505
1905,2,1554.589099,90,104.036247,14.036247,97.018124,7.018124,194.036247
1906,2,1554.589099,0,319.763641,319.763641,159.881821,159.881821,319.763641
1907,2,1554.589099,14.036242,65.556046,51.519803,39.796144,25.759902,79.592288
1908,2,1554.589099,38.290161,108.434952,70.144791,73.362556,35.072395,146.725113
1909,1,777.294549,213.690063,213.690063,0,213.690063,0,213.690063
1910,2,1554.589099,59.036243,59.420773,0.384529,59.228508,0.192265,118.457016
1911,2,1554.589099,296.075348,306.384338,10.30899,301.229843,5.154495,602.459686
1912,1,777.294549,352.405365,352.405365,0,352.405365,0,352.405365
1913,2,1554.589099,123.690071,168.690063,44.999992,146.190067,22.499996,292.380135
1914,2,1554.589099,198.434952,206.565048,8.130096,202.5,4.065048,405
1915,2,1554.589099,54.462322,66.801407,12.339085,60.631865,6.169542,121.263729
1916,2,1554.589099,223.567902,223.602814,0.034912,223.585358,0.017456,447.170715
1917,1,777.294549,38.418056,38.418056,0,38.418056,0,38.418056
1918,2,1554.589099,18.434948,135,116.565052,76.717474,58.282526,153.434948
1919,2,1554.589099,102.20047,112.557243,10.356773,107.378857,5.178387,214.757713
1920,1,777.294549,40.030258,40.030258,0,40.030258,0,40.030258
1921,1,777.294549,275.194427,275.194427,0,275.194427,0,275.194427
1922,1,777.294549,209.054611,209.054611,0,209.054611,0,209.054611
1923,2,1554.589099,295.974396,298.009186,2.03479,296.991791,1.017395,593.983582
1924,1,777.294549,183.814072,183.814072,0,183.814072,0,183.814072
1925,2,1554.589099,0,225,225,112.5,112.5,225
1926,2,1554.589099,4.184916,358.264282,354.079367,181.224599,177.039683,362.449198
1927,2,1554.589099,340.346161,343.739807,3.393646,342.042984,1.696823,684.085968
1928,2,1554.589099,332.198547,348.863678,16.665131,340.531113,8.332565,681.062225
1929,2,1554.589099,126.869896,170.537674,43.667778,148.703785,21.833889,297.40757
1930,2,1554.589099,258.690063,283.570435,24.880371,271.130249,12.440186,542.260498
1931,2,1554.589099,315,333.434937,18.434937,324.217468,9.217468,648.434937
1932,2,1554.589099,270,270,0,270,0,540
1933,1,777.294549,161.565048,161.565048,0,161.565048,0,161.565048
1934,2,1554.589099,173.659805,194.03624,20.376434,183.848022,10.188217,367.696045
1935,1,777.294549,299.054596,299.054596,0,299.054596,0,299.054596
1936,2,1554.589099,152.102722,165.96376,13.861038,159.033241,6.930519,318.066483
1937,2,1554.589099,342.181122,342.255341,0.074219,342.218231,0.037109,684.436462
1938,2,1554.589099,27.89727,80.21759,52.32032,54.05743,26.16016,108.114861
1939,1,777.294549,225,225,0,225,0,225
1940,2,1554.589099,270,288.434937,18.434937,279.217468,9.217468,558.434937
1941,2,1554.589099,24.443954,33.690067,9.246113,29.067011,4.623056,58.134022
1942,1,777.294549,209.623749,209.623749,0,209.623749,0,209.623749
1943,3,2331.883648,247.249023,263.659821,16.410797,254.987818,6.732098,764.963455
1944,2,1554.589099,197.354019,208.739792,11.385773,203.046906,5.692886,406.093811
1945,2,1554.589099,171.253845,188.130096,16.876251,179.691971,8.438126,359.383942
1946,2,1554.589099,101.309929,116.565048,15.255119,108.937489,7.62756,217.874977
1947,2,1554.589099,168.690063,213.690063,45,191.190063,22.5,382.380127
1948,2,1554.589099,35.537678,298.300751,262.763073,166.919214,131.381536,333.838428
1949,2,1554.589099,156.801407,165.96376,9.162354,161.382584,4.581177,322.765167
1950,1,777.294549,11.309932,11.309932,0,11.309932,0,11.309932
1951,2,1554.589099,52.431408,61.389542,8.958134,56.910475,4.479067,113.82095
1952,2,1554.589099,180,190.49147,10.49147,185.245735,5.245735,370.49147
1953,1,777.294549,260.537689,260.537689,0,260.537689,0,260.537689
1955,2,1554.589099,30.963757,45,14.036243,37.981878,7.018122,75.963757
1956,1,777.294549,90,90,0,90,0,90
1957,2,1554.589099,247.166351,255.96376,8.797409,251.565056,4.398705,503.130112
1958,1,777.294549,73.072487,73.072487,0,73.072487,0,73.072487
1959,1,777.294549,216.027374,216.027374,0,216.027374,0,216.027374
1960,1,777.294549,141.009003,141.009003,0,141.009003,0,141.009003
1961,2,1554.589099,193.570435,214.69516,21.124725,204.132797,10.562363,408.265594
1962,2,1554.589099,66.801407,96.340195,29.538788,81.570801,14.769394,163.141602
1963,2,1554.589099,45,66.801407,21.801407,55.900703,10.900703,111.801407
1964,2,1554.589099,163.610458,183.814072,20.203613,173.712265,10.101807,347.42453
1965,1,777.294549,254.357758,254.357758,0,254.357758,0,254.357758
1966,2,1554.589099,108.434952,135,26.565048,121.717476,13.282524,243.434952
1967,2,1554.589099,306.253845,319.398712,13.144867,312.826279,6.572433,625.652557
1968,2,1554.589099,157.380142,270,112.619858,213.690071,56.309929,427.380142
1969,1,777.294549,239.03624,239.03624,0,239.03624,0,239.03624
1970,2,1554.589099,77.471191,95.194427,17.723236,86.332809,8.861618,172.665619
1971,1,777.294549,281.309937,281.309937,0,281.309937,0,281.309937
1972,2,1554.589099,101.309929,108.434952,7.125023,104.87244,3.562511,209.744881
1973,2,1554.589099,270,287.102722,17.102722,278.551361,8.551361,557.102722
1974,2,1554.589099,286.699249,326.888672,40.189423,306.793961,20.094711,613.587921
1975,2,1554.589099,26.56505,356.185913,329.620863,191.375482,164.810431,382.750963
1976,1,777.294549,357.878906,357.878906,0,357.878906,0,357.878906
1977,2,1554.589099,256.607513,264.173645,7.566132,260.390579,3.783066,520.781158
1978,2,1554.589099,210.96376,296.565063,85.601303,253.764412,42.800652,507.528824
1979,1,777.294549,96.340195,96.340195,0,96.340195,0,96.340195
1980,2,1554.589099,85.601295,90,4.398705,87.800648,2.199352,175.601295
1981,2,1554.589099,216.869904,234.090271,17.220367,225.480087,8.610184,450.960175
1982,1,777.294549,74.744881,74.744881,0,74.744881,0,74.744881
1983,1,777.294549,8.746161,8.746161,0,8.746161,0,8.746161
1984,2,1554.589099,102.094757,102.38076,0.286003,102.237759,0.143002,204.475517
1985,2,1554.589099,288.434937,289.653809,1.218872,289.044373,0.609436,578.088745
1986,2,1554.589099,251.939529,252.377701,0.438171,252.158615,0.219086,504.31723
1987,1,777.294549,135,135,0,135,0,135
1988,1,777.294549,100.491478,100.491478,0,100.491478,0,100.491478
1989,2,1554.589099,56.976131,58.671307,1.695175,57.823719,0.847588,115.647438
1990,1,777.294549,16.189205,16.189205,0,16.189205,0,16.189205
1991,2,1554.589099,108.434952,170.537674,62.102722,139.486313,31.051361,278.972626
1992,2,1554.589099,307.725006,315,7.274994,311.362503,3.637497,622.725006
1993,2,1554.589099,48.576336,60.068489,11.492153,54.322412,5.746077,108.644825
1994,2,1554.589099,7.594643,11.309932,3.715289,9.452287,1.857645,18.904574
1995,1,777.294549,337.249023,337.249023,0,337.249023,0,337.249023
1996,1,777.294549,30.963757,30.963757,0,30.963757,0,30.963757
1997,1,777.294549,45,45,0,45,0,45
1998,2,1554.589099,198.434952,218.659805,20.224854,208.547379,10.112427,417.094757
1999,2,1554.589099,138.366455,141.458817,3.092361,139.912636,1.546181,279.825272
2000,2,1554.589099,135,168.690063,33.690063,151.845032,16.845032,303.690063
2001,2,1554.589099,18.434948,45,26.565052,31.717474,13.282526,63.434948
2002,1,777.294549,30.963757,30.963757,0,30.963757,0,30.963757
2003,1,777.294549,234.752426,234.752426,0,234.752426,0,234.752426
2004,2,1554.589099,181.97493,186.842773,4.867844,184.408852,2.433922,368.817703
2005,2,1554.589099,45,217.874985,172.874985,131.437492,86.437492,262.874985
2006,2,1554.589099,63.434948,82.874985,19.440037,73.154966,9.720018,146.309933
2007,2,1554.589099,307.874969,322.594635,14.719666,315.234802,7.359833,630.469604
2008,1,777.294549,344.054596,344.054596,0,344.054596,0,344.054596
2009,2,1554.589099,95.527542,105.395546,9.868004,100.461544,4.934002,200.923088
2010,2,1554.589099,-1,135,136,67,68,134
2011,1,777.294549,68.334038,68.334038,0,68.334038,0,68.334038
2012,2,1554.589099,114.443954,135,20.556046,124.721977,10.278023,249.443954
2013,2,1554.589099,296.565063,333.434937,36.869873,315,18.434937,630
2014,1,777.294549,232.59465,232.59465,0,232.59465,0,232.59465
2015,2,1554.589099,270,272.121094,2.121094,271.060547,1.060547,542.121094
2016,1,777.294549,45,45,0,45,0,45
2017,1,777.294549,209.248825,209.248825,0,209.248825,0,209.248825
2018,1,777.294549,315,315,0,315,0,315
2019,1,777.294549,168.690063,168.690063,0,168.690063,0,168.690063
2020,2,1554.589099,90,108.434952,18.434952,99.217476,9.217476,198.434952
2021,2,1554.589099,194.03624,205.016891,10.980652,199.526566,5.490326,399.053131
2022,2,1554.589099,249.102234,272.121094,23.01886,260.611664,11.50943,521.223328
2023,1,777.294549,279.59314,279.59314,0,279.59314,0,279.59314
2024,2,1554.589099,38.659809,45,6.340191,41.829905,3.170095,83.659809
2025,2,1554.589099,75.963753,75.963753,0,75.963753,0,151.927505
2026,1,777.294549,281.309937,281.309937,0,281.309937,0,281.309937
2027,1,777.294549,147.80426,147.80426,0,147.80426,0,147.80426
2028,2,1554.589099,156.801407,165.96376,9.162354,161.382584,4.581177,322.765167
