OBJECTID_1,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2729,777.294549,9.818662,9.818662,0,9.818662,0,9.818662
2730,1554.589099,0.812289,1.815848,1.003558,1.314068,0.501779,2.628137
2731,1554.589099,1.452853,3.10093,1.648077,2.276891,0.824038,4.553783
2732,1554.589099,3.923451,4.134963,0.211512,4.029207,0.105756,8.058414
2733,1554.589099,3.266078,6.32913,3.063052,4.797604,1.531526,9.595208
2734,1554.589099,3.923451,4.054935,0.131484,3.989193,0.065742,7.978386
2735,1554.589099,3.735012,4.134963,0.399951,3.934987,0.199976,7.869975
2736,1554.589099,22.766846,22.896975,0.130129,22.83191,0.065064,45.66382
2737,777.294549,19.331047,19.331047,0,19.331047,0,19.331047
2738,1554.589099,6.152196,14.634469,8.482273,10.393332,4.241137,20.786665
2739,777.294549,25.114126,25.114126,0,25.114126,0,25.114126
2740,1554.589099,6.521021,12.487653,5.966631,9.504337,2.983316,19.008674
2741,1554.589099,11.475064,11.55648,0.081416,11.515772,0.040708,23.031545
2742,777.294549,6.318864,6.318864,0,6.318864,0,6.318864
2743,1554.589099,5.384801,5.656342,0.271541,5.520571,0.135771,11.041143
2744,1554.589099,4.366134,4.425711,0.059577,4.395922,0.029788,8.791844
2745,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
2746,1554.589099,4.835396,6.878843,2.043447,5.85712,1.021724,11.71424
2747,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2748,1554.589099,14.501625,14.522476,0.020851,14.512051,0.010426,29.024101
2749,1554.589099,2.9264,4.585495,1.659095,3.755947,0.829548,7.511895
2750,1554.589099,11.669404,11.902148,0.232744,11.785776,0.116372,23.571552
